"tax_id","parent_id","rank","tax_name","root","below_root","below_below_root","superkingdom","below_superkingdom","below_below_superkingdom","below_below_below_superkingdom","kingdom","below_kingdom","below_below_kingdom","below_below_below_kingdom","below_below_below_below_kingdom","subkingdom","phylum","below_phylum","below_below_phylum","subphylum","below_subphylum","below_below_subphylum","below_below_below_subphylum","below_below_below_below_subphylum","below_below_below_below_below_subphylum","below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_below_below_below_subphylum","class","below_class","subclass","below_subclass","order","below_order","below_below_order","suborder","family","below_family","subfamily","below_subfamily","below_below_subfamily","below_below_below_subfamily","below_below_below_below_subfamily","tribe","subtribe","genus","below_genus","subgenus","species_group","species_subgroup","species","below_species","below_below_species","subspecies","below_subspecies","varietas"
"936048","1743","species","Propionibacterium sp. 434-HC2","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1743","","","","","936048","","","","",""
"1971622","1743","species","Propionibacterium sp. 4572_24","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1743","","","","","1971622","","","","",""
"450748","1743","species","Propionibacterium sp. 5_U_42AFAA","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1743","","","","","450748","","","","",""
"1403938","1743","species","Propionibacterium sp. DORA_15","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1743","","","","","1403938","","","","",""
"1739515","1743","species","Propionibacterium sp. HMSC062D05","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1743","","","","","1739515","","","","",""
"1739277","1743","species","Propionibacterium sp. HMSC078F01","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1743","","","","","1739277","","","","",""
"1203572","1743","species","Propionibacterium sp. KPL1838","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1743","","","","","1203572","","","","",""
"1203574","1743","species","Propionibacterium sp. KPL1847","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1743","","","","","1203574","","","","",""
"1203577","1743","species","Propionibacterium sp. KPL1854","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1743","","","","","1203577","","","","",""
"1203635","1743","species","Propionibacterium sp. KPL2009","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1743","","","","","1203635","","","","",""
"671223","1743","species","Propionibacterium sp. oral taxon 193","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1743","","","","","671223","","","","",""
"98671","1742991","species","Pseudoglutamicibacter albus","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85006","","","","1268","","","","","","","","","1742991","","","","","98671","","","","",""
"29438","251698","species","Pseudomonas savastanoi","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","1236","","","","72274","","","","135621","","","","","","","","","286","","","136849","251698","29438","","","","",""
"1982240","1982239","species","Pseudomonas virus NP1","1","","","10239","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28883","","","","10699","","","","","","","","","1982239","","","","","1982240","","","","",""
"27350","5296","species","Puccinia striiformis","1","131567","","2759","33154","","","4751","","","","","451864","5204","","","29000","","","","","","","","","","","","162484","","","","5258","","","","5262","","","","","","","","","5296","","","","","27350","","","","",""
"58331","3511","species","Quercus suber","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71275","91835","","","","","3502","","","","3503","","","","","","","","","3511","","","","","58331","","","","",""
"464029","379","species","Rhizobium oryzae","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","28211","","","","356","","","","82115","227290","","","","","","","","379","","","","","464029","","","","",""
"1830","1827","species","Rhodococcus ruber","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85007","","","","85025","","","","","","","","","1827","","","","","1830","","","","",""
"260936","1827","species","Rhodococcus sp. RD6.2","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85007","","","","85025","","","","","","","","","1827","","","","","260936","","","","",""
"38038","38037","species","Rhynchosporium secalis","1","131567","","2759","33154","","","4751","","","","","451864","4890","716545","","147538","716546","715989","","","","","","","","","","147548","","","","5178","159639","","","","","","","","","","","","38037","","","","","38038","","","","",""
"782","114292","species","Rickettsia prowazekii","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","28211","","","","766","","","","775","","","","","","","33988","","780","","","114292","","782","","","","",""
"744980","150830","species","Roseibium sp. TrichSKD4","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","28211","","","","204455","","","","31989","","","","","","","","","150830","","","","","744980","","","","",""
"351016","2433","species","Roseobacter sp. AzwK-3b","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","28211","","","","204455","","","","31989","","","","","","","","","2433","","","","","351016","","","","",""
"29362","1508657","species","Ruminiclostridium papyrosolvens","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","2304686","","","","","","","","","1508657","","","","","29362","","","","",""
"1923361","1922348","species","Sanxia narna-like virus 2","1","","","10239","2559587","1922347","1922348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1923361","","","","",""
"1923376","1922348","species","Sanxia picorna-like virus 7","1","","","10239","2559587","1922347","1922348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1923376","","","","",""
"1660","2529408","species","Schaalia odontolytica","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","2037","","","","2049","","","","","","","","","2529408","","","","","1660","","","","",""
"131111","2529408","species","Schaalia turicensis","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","2037","","","","2049","","","","","","","","","2529408","","","","","131111","","","","",""
"135083","970","species","Selenomonas noxia","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","909932","","","","909929","","","","1843491","","","","","","","","","970","","","","","135083","","","","",""
"614","613","species","Serratia liquefaciens","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","1236","","","","91347","","","","1903411","","","","","","","","","613","","","","","614","","","","",""
"624","620","species","Shigella sonnei","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","1236","","","","91347","","","","543","","","","","","","","","620","","","","","624","","","","",""
"1280","1279","species","Staphylococcus aureus","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","1385","","","","90964","","","","","","","","","1279","","","","","1280","","","","",""
"1311","1301","species","Streptococcus agalactiae","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","186826","","","","1300","","","","","","","","","1301","","","","","1311","","","","",""
"1328","671232","species","Streptococcus anginosus","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","186826","","","","1300","","","","","","","","","1301","","","671232","","1328","","","","",""
"68892","1301","species","Streptococcus infantis","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","186826","","","","1300","","","","","","","","","1301","","","","","68892","","","","",""
"1313","1301","species","Streptococcus pneumoniae","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","186826","","","","1300","","","","","","","","","1301","","","","","1313","","","","",""
"257758","1301","species","Streptococcus pseudopneumoniae","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","186826","","","","1300","","","","","","","","","1301","","","","","257758","","","","",""
"1314","1301","species","Streptococcus pyogenes","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","186826","","","","1300","","","","","","","","","1301","","","","","1314","","","","",""
"39478","1883","species","Streptomyces laurentii","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85011","","","","2062","","","","","","","","","1883","","","","","39478","","","","",""
"1915","1883","species","Streptomyces lincolnensis","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85011","","","","2062","","","","","","","","","1883","","","","","1915","","","","",""
"253839","1883","species","Streptomyces sp. C","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85011","","","","2062","","","","","","","","","1883","","","","","253839","","","","",""
"465543","1883","species","Streptomyces sp. SPB074","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85011","","","","2062","","","","","","","","","1883","","","","","465543","","","","",""
"645465","1883","species","Streptomyces sp. e14","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85011","","","","2062","","","","","","","","","1883","","","","","645465","","","","",""
"5949","5948","species","Stylonychia lemnae","1","131567","","2759","33630","5878","","","","","","","","","","","431838","","","","","","","","","","","","33829","","194286","","693921","","","","57506","","1001748","","","","","","","5948","","","","","5949","","","","",""
"194424","57665","species","Sulfurospirillum halorespirans","1","131567","","2","","","","","","","","","","1224","","","68525","","","","","","","","","","","","29547","","","","213849","","","","72294","","","","","","","","","57665","","","","","194424","","","","",""
"1262977","286132","species","Sutterella sp. CAG:521","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","28216","","","","80840","","","","995019","","","","","","","","","40544","286132","","","","1262977","","","","",""
"3088","91192","species","Tetradesmus obliquus","1","131567","","2759","","","","33090","","","","","","3041","","","","","","","","","","","","","","","3166","","","","35491","","","","3086","","","","","","","","","91192","","","","","3088","","","","",""
"220697","168934","species","Thalassospira xiamenensis","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","28211","","","","204441","","","","41295","","","","","","","","","168934","","","","","220697","","","","",""
"103799","2263","species","Thermococcus sp. 9oN-7","1","131567","","2157","","","","","","","","","","28890","","","","","","","","","","","","","","","183968","","","","2258","","","","2259","","","","","","","","","2263","","","","","103799","","","","",""
"274","270","species","Thermus thermophilus","1","131567","","2","1783272","","","","","","","","","1297","","","","","","","","","","","","","","","188787","","","","68933","","","","188786","","","","","","","","","270","","","","","274","","","","",""
"554131","32012","species","Thiomonas sp. CB2","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","28216","","","","80840","119065","224471","","","","","","","","","","","32012","","","","","554131","","","","",""
"12242","12234","species","Tobacco mosaic virus","1","","","10239","2559587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","675071","","","","","","","","","12234","","","","","12242","","","","",""
"63577","5543","species","Trichoderma atroviride","1","131567","","2759","33154","","","4751","","","","","451864","4890","716545","","147538","716546","715989","","","","","","","","","","147550","","222543","","5125","","","","5129","","","","","","","","","5543","","","","","63577","","","","",""
"68888","36086","species","Trichuris suis","1","131567","","2759","33154","","","33208","6072","33213","33317","1206794","","6231","","","","","","","","","","","","","","","119088","","1457286","","6329","","","","119093","","","","","","","","","36086","","","","","68888","","","","",""
"57577","3898","species","Trifolium pratense","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71275","91835","","","","","72025","","","","3803","","3814","2231393","2231382","2233838","2233839","163742","","3898","","","","","57577","","","","",""
"3900","3898","species","Trifolium subterraneum","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71275","91835","","","","","72025","","","","3803","","3814","2231393","2231382","2233838","2233839","163742","","3898","","","","","3900","","","","",""
"4565","4564","species","Triticum aestivum","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","","","","","","4447","","1437197","4734","38820","","","","4479","359160","147368","1648038","","","","147389","1648030","4564","","","","","4565","","","","",""
"4572","4564","species","Triticum urartu","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","","","","","","4447","","1437197","4734","38820","","","","4479","359160","147368","1648038","","","","147389","1648030","4564","","","","","4572","","","","",""
"5692","47569","species","Trypanosoma congolense","1","131567","","2759","33682","","","","","","","","","","","","","","","","","","","","","","","","","","","","5653","","","","5654","","","","","","","","","5690","","47569","","","5692","","","","",""
"67003","669453","species","Trypanosoma theileri","1","131567","","2759","33682","","","","","","","","","","","","","","","","","","","","","","","","","","","","5653","","","","5654","","","","","","","","","5690","669453","","","","67003","","","","",""
"39778","29465","species","Veillonella dispar","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","909932","","","","1843489","","","","31977","","","","","","","","","29465","","","","","39778","","","","",""
"3906","3904","species","Vicia faba","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71275","91835","","","","","72025","","","","3803","","3814","2231393","2231382","2233838","2233839","163743","","3904","","","","","3906","","","","",""
"29760","3603","species","Vitis vinifera","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71275","91834","","","","","403667","","","","3602","","","","","","","2304100","","3603","","","","","29760","","","","",""
"346","643453","species","Xanthomonas citri","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","1236","","","","135614","","","","32033","","","","","","","","","338","","","643453","","346","","","","",""
"89152","200630","species","[Clostridium] hiranonis","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","186804","200630","","","","","","","","","","","","","89152","","","","",""
"1535","552397","species","[Clostridium] leptum","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","541000","552397","","","","","","","","","","","","","1535","","","","",""
"730","724","species","[Haemophilus] ducreyi","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","1236","","","","135625","","","","712","","","","","","","","","724","","","","","730","","","","",""
"1574624","1912216","species","[Propionibacterium] namnetense","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1574624","","","","",""
"33038","572511","species","[Ruminococcus] gnavus","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","186803","","","","","","","","","572511","","","","","33038","","","","",""
"33039","572511","species","[Ruminococcus] torques","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","186803","","","","","","","","","572511","","","","","33039","","","","",""
"1768114","49928","species","bacterium F083","1","131567","","2","2323","49928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1768114","","","","",""
"1503470","1983111","species","cyanobacterium TDX16","1","131567","","2","1783272","1798711","","","","","","","","1117","34079","1983111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1503470","","","","",""
"32630","81077","species","synthetic construct","1","28384","81077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32630","","","","",""
"765821","765820","species","uncultured Blautia sp.","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","186803","","","","","","","","","572511","765820","","","","765821","","","","",""
"710741","246131","species","uncultured Desulfobacterales bacterium HF0200_07G10","1","131567","","2","","","","","","","","","","1224","","","68525","","","","","","","","","","","","28221","","","","213118","246131","","","","","","","","","","","","","","","","","710741","","","","",""
"165186","129701","species","uncultured Ruminococcus sp.","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","541000","","","","","","","","","1263","129701","","","","165186","","","","",""
"77133","48479","species","uncultured bacterium","1","131567","","2","48479","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77133","","","","",""
"1343844","48479","species","uncultured bacterium FGYC_13M19","1","131567","","2","48479","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1343844","","","","",""
"710818","47949","species","uncultured beta proteobacterium HF0010_04H24","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","28216","","","","32003","","","","206379","47949","","","","","","","","","","","","","710818","","","","",""
"723599","74202","species","uncultured verrucomicrobium HF0500_18J03","1","131567","","2","1783257","","","","","","","","","74201","74202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","723599","","","","",""
"1236481","293386","below_species","Bacillus stratosphericus LAMA 585","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","1385","","","","186817","","","","","","","","","1386","","","1792192","","293386","1236481","","","",""
"411901","47678","below_species","Bacteroides caccae ATCC 43185","1","131567","","2","1783270","68336","","","","","","","","976","","","","","","","","","","","","","","","200643","","","","171549","","","","815","","","","","","","","","816","","","","","47678","411901","","","",""
"411476","28116","below_species","Bacteroides ovatus ATCC 8483","1","131567","","2","1783270","68336","","","","","","","","976","","","","","","","","","","","","","","","200643","","","","171549","","","","815","","","","","","","","","816","","","","","28116","411476","","","",""
"411481","1680","below_species","Bifidobacterium adolescentis L2-32","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85004","","","","31953","","","","","","","","","1678","","","","","1680","411481","","","",""
"665024","5016","below_species","Bipolaris maydis ATCC 48331","1","131567","","2759","33154","","","4751","","","","","451864","4890","716545","","147538","716546","715962","","","","","","","","","","147541","","451868","","92860","","","715340","28556","","","","","","","","","33194","","","","","5016","665024","","","",""
"447095","5039","below_species","Blastomyces dermatitidis ATCC 26199","1","131567","","2759","33154","","","4751","","","","","451864","4890","716545","","147538","716546","","","","","","","","","","","147545","","451871","","33183","","","","299071","","","","","","","","","229219","","","","","5039","447095","","","",""
"395019","87883","below_species","Burkholderia multivorans ATCC 17616","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","28216","","","","80840","","","","119060","","","","","","","","","32008","","","87882","","87883","395019","","","",""
"1435995","28450","below_species","Burkholderia pseudomallei MSHR2451","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","28216","","","","80840","","","","119060","","","","","","","","","32008","","","111527","","28450","1435995","","","",""
"1156417","116090","below_species","Caloranaerobacter azorensis H53214","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","31979","","","","","","","","","171003","","","","","116090","1156417","","","",""
"1449121","431041","below_species","Candidatus Synechococcus spongiarum LMB bulk10D","1","131567","","2","1783272","1798711","","","","","","","","1117","","","","","","","","","","","","","","","","","","","1890424","","","","1890426","","","","","","","","","1129","","","","","431041","1449121","","","",""
"1151334","1496","below_species","Clostridioides difficile DA00165","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","186804","","","","","","","","","1870884","","","","","1496","1151334","","","",""
"445335","1491","below_species","Clostridium botulinum NCTC 2916","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","31979","","","","","","","","","1485","","","","","1491","445335","","","",""
"79668","1502","below_species","Clostridium perfringens C","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","31979","","","","","","","","","1485","","","","","1502","79668","","","",""
"1237896","474922","below_species","Colletotrichum gloeosporioides Cg-14","1","131567","","2759","33154","","","4751","","","","","451864","4890","716545","","147538","716546","715989","","","","","","","","","","147550","","222543","","1028384","","","","681950","","","","","","","","","5455","","","","","474922","1237896","","","",""
"196164","152794","below_species","Corynebacterium efficiens YS-314","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85007","","","","1653","","","","","","","","","1716","","","","","152794","196164","","","",""
"525264","38303","below_species","Corynebacterium pseudogenitalium ATCC 33035","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85007","","","","1653","","","","","","","","","1716","","","","","38303","525264","","","",""
"42770","138950","below_species","Coxsackievirus A11","1","","","10239","2559587","","","","","","","","","","","","","","","","","","","","","","","","","","","","464095","","","","12058","","","","","","","","","12059","","","","","138950","42770","","","",""
"1031709","1747","below_species","Cutibacterium acnes 6609","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","1031709","","","",""
"765105","1747","below_species","Cutibacterium acnes HL001PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765105","","","",""
"765115","1747","below_species","Cutibacterium acnes HL002PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765115","","","",""
"765096","1747","below_species","Cutibacterium acnes HL005PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765096","","","",""
"765097","1747","below_species","Cutibacterium acnes HL005PA2","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765097","","","",""
"765099","1747","below_species","Cutibacterium acnes HL005PA4","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765099","","","",""
"765118","1747","below_species","Cutibacterium acnes HL007PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765118","","","",""
"765069","1747","below_species","Cutibacterium acnes HL013PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765069","","","",""
"765070","1747","below_species","Cutibacterium acnes HL013PA2","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765070","","","",""
"765065","1747","below_species","Cutibacterium acnes HL020PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765065","","","",""
"765111","1747","below_species","Cutibacterium acnes HL027PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765111","","","",""
"765112","1747","below_species","Cutibacterium acnes HL027PA2","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765112","","","",""
"765104","1747","below_species","Cutibacterium acnes HL030PA2","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765104","","","",""
"765108","1747","below_species","Cutibacterium acnes HL036PA3","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765108","","","",""
"765122","1747","below_species","Cutibacterium acnes HL037PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765122","","","",""
"1226748","1747","below_species","Cutibacterium acnes HL042PA3","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","1226748","","","",""
"765068","1747","below_species","Cutibacterium acnes HL045PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765068","","","",""
"765095","1747","below_species","Cutibacterium acnes HL046PA2","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765095","","","",""
"765100","1747","below_species","Cutibacterium acnes HL050PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765100","","","",""
"765066","1747","below_species","Cutibacterium acnes HL053PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765066","","","",""
"765067","1747","below_species","Cutibacterium acnes HL053PA2","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765067","","","",""
"765091","1747","below_species","Cutibacterium acnes HL059PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765091","","","",""
"765084","1747","below_species","Cutibacterium acnes HL060PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765084","","","",""
"765076","1747","below_species","Cutibacterium acnes HL074PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765076","","","",""
"765071","1747","below_species","Cutibacterium acnes HL078PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765071","","","",""
"765088","1747","below_species","Cutibacterium acnes HL083PA2","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765088","","","",""
"765093","1747","below_species","Cutibacterium acnes HL086PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765093","","","",""
"765082","1747","below_species","Cutibacterium acnes HL087PA2","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765082","","","",""
"1134454","1747","below_species","Cutibacterium acnes HL096PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","1134454","","","",""
"765058","1747","below_species","Cutibacterium acnes HL096PA2","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765058","","","",""
"765057","1747","below_species","Cutibacterium acnes HL096PA3","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765057","","","",""
"765064","1747","below_species","Cutibacterium acnes HL097PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765064","","","",""
"765061","1747","below_species","Cutibacterium acnes HL103PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765061","","","",""
