genus	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3
11006.0	26.0	50.5	7.0	0.0	0.0	24.0	0.0	4.0	0.0	1.0	2.0	12.0	1.0	7.0	1.0	1.0	1.5	5.0	61.5	5.0	15.0	1.0	315.0	122.5	0.0	154.5	28.0	54.0	40.5	0.0	124.0	56.0	1.0	517.0	0.0	26.0	0.0	59.0	5.0	0.0	1.0
11012.0	713.5	3186.5	7195.0	386.5	964.5	12678.5	6721.0	235.5	4155.0	742.5	12922.0	9460.0	77.0	3210.5	1015.5	5950.0	16968.5	3281.0	7769.5	14348.5	2512.0	38.0	10605.5	3682.0	58.0	10122.0	3342.5	4936.0	31234.5	2658.5	2019.5	143160.0	565.0	9400.0	4724.0	8242.0	8855.5	21211.0	6232.0	11927.0	30009.0
11018.0	3.0	7.0	1.0	11.0	5.0	16.0	3.0	0.0	1.0	3.5	17.5	15.5	0.0	0.5	3.0	4.0	0.0	17.5	9.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	1.0	8.5	0.5	12.5	5.5	10.0	1.0	8.0	21.0	2.0	8.0	11.0	0.0	15.0	2.0
11050.0	595160.5	530506.0	1571663.5	536.0	64.0	1527.5	1464.0	1391.0	3179.0	372.5	819.5	4532.0	3985.5	2102.5	3884858.5	320950.5	8583224.5	419127.0	1105260.0	1671712.0	172517.5	4087.5	4864481.0	6104.0	3442.0	66226.0	3327.0	5125.5	6028.5	17526.5	1834343.5	1506370.0	1568.0	1855.0	1800.5	2153.0	2232.5	1379.5	3688.5	31242.0	130.5
11118.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	2.0	0.0	0.0	0.0
11158.0	3.0	1.0	1.0	1.0	0.5	3.5	1.5	0.5	0.5	2.0	1.0	15.5	0.0	1.5	0.0	1.0	2.0	7.5	2.0	0.0	0.5	0.0	0.5	2.5	0.0	0.0	1.5	1.0	0.5	0.5	1.0	0.5	0.5	0.0	1.5	0.5	0.0	2.0	1.0	2.0	1.0
11244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
11270.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
11308.0	0.0	0.0	30.0	0.0	1.0	9.0	0.0	2.0	0.0	2.0	4.0	0.0	0.0	5.0	0.0	0.0	1.0	28.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	4.0	1.0	6.0	0.0	0.0	5.0	0.0	0.0	2.0	7.0	3.0	5.0	5.0	10.0	1.0
11617.0	482.0	384.0	237.5	376.5	296.5	456.0	533.5	471.0	360.0	401.0	529.0	1887.0	8.5	340.5	421.5	401.5	560.5	360.5	457.0	215.0	1444.5	7.5	839.5	909.0	9.0	240.0	558.5	530.0	549.0	853.5	678.0	357.5	233.0	465.0	367.5	571.0	575.5	633.5	565.5	632.5	405.0
11632.0	14822.0	10000.0	89696.0	6831.0	32515.5	159981.0	204575.0	20917.0	94644.0	28908.0	741782.5	573735.0	555.0	267966.0	48580.5	1945.5	62046.5	10852.5	40896.0	6864.5	57537.5	393.0	21588.5	354988.5	269.5	31616.0	8095.5	44724.0	118459.0	796937.0	65264.0	63892.5	618.0	44720.0	3034.0	81779.5	11109.0	23072.0	71307.5	130278.0	237298.0
11974.0	66.0	27.0	17.0	0.0	0.0	4.0	9.0	32.0	47.0	1.0	0.0	26150.5	18.0	4070.5	0.0	19.0	0.0	1242.0	394.5	3.0	7.0	2.0	22.5	4.5	2.0	0.0	1.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	56.5	1.0	0.0	8.0	8.0	0.0
11989.0	0.0	4.0	66.0	0.0	1.0	43.0	1.0	1.5	51.0	1.0	77.0	6.0	1.0	17.0	0.0	4.0	5.0	28.0	9.0	6.0	0.0	1.0	5.0	16.0	0.0	10.0	0.0	70.5	8.5	0.0	1.0	67.5	0.0	158.5	14.0	32.5	11.0	0.0	6.0	21.0	6.0
12058.0	2065.5	8.0	2.0	73.0	6.0	12.0	3.0	1.0	7.5	2.0	4.0	11.5	1.0	289.0	56.0	771.0	2.0	0.0	9.0	42.0	8.0	6.0	8.0	0.0	4.0	10.0	352.0	1.0	29.0	24.0	10285.0	8681.5	9.0	23.0	17.0	10.0	1.0	35.5	512.0	604.0	181.0
12283.0	1.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	12.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	10.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	3.0	8.0	1.0	0.0	10.0	20.0	0.0	0.0
28056.0	1098.0	1843.0	7188.0	296.0	1358.0	12781.5	7481.5	932.0	10534.5	1527.5	12480.5	7440.0	48.5	5449.5	667.0	1044.0	4761.5	4426.0	14637.5	4944.5	3305.5	97.5	4919.0	3065.5	77.5	18093.0	2715.5	2293.5	19294.5	7714.5	2528.5	9859.0	565.5	17675.0	5235.5	11542.5	4004.0	60847.0	10195.5	21987.5	18509.0
28256.0	1124.0	6800.0	8653.5	1206.5	1233.5	13225.0	6013.5	597.0	11782.0	1900.5	11809.0	8376.5	57.0	7083.5	2133.5	1160.0	2900.0	8641.5	11145.0	3737.0	3302.5	50.5	5503.5	3590.0	56.5	9569.0	11649.0	3345.5	9850.0	2767.0	3974.0	9467.5	1209.0	7058.0	8469.5	9530.5	3835.5	13068.0	9899.0	15390.5	20420.0
31953.0	951.0	4775.5	5358.0	695.0	1222.0	30440.0	9584.5	809.0	8648.5	1717.5	15397.5	87567.0	103.0	4851.0	1217.5	1978.0	3955.0	5748.0	14031.0	3266.5	3281.0	57.5	6997.5	9950.5	43.5	33275.5	3110.5	3398.0	12250.5	3886.0	4618.0	49241.5	665.5	10128.0	12268.0	50180.5	4618.0	10409.0	10071.5	17607.0	36388.5
31957.0	13376.5	44673.0	154103.0	3514.5	15142.0	120186.5	45858.0	12607.0	166545.0	64502.5	59857.0	253831.5	751.0	23234.5	21822.5	18545.0	36116.5	57852.0	58309.0	74615.0	37948.0	395.0	46340.0	21396.0	499.0	90906.5	23663.5	68742.5	273063.0	44220.5	40078.0	71950.0	2437.0	310346.0	93757.5	69773.5	42009.0	195195.5	157432.5	228068.0	292627.5
31977.0	662.0	6658.0	9513.5	247.0	671.5	24358.0	13373.5	1306.0	7471.5	1313.0	8417.5	9245.5	72.5	3564.5	612.5	700.5	6580.0	2779.0	11303.0	1862.5	2238.0	49.0	5020.0	17204.0	45.0	8552.0	1865.5	2425.5	11259.5	4975.5	2366.0	7195.5	349.5	4370.0	4522.0	31817.0	2486.0	11181.5	7550.0	29379.0	20270.0
31979.0	8381.5	21441.5	97494.5	5445.0	9653.5	194900.5	100954.0	5082.0	64502.0	13121.0	179031.0	126946.5	916.0	52058.5	7390.5	23067.5	183578.5	58687.5	181071.5	100930.0	26291.0	559.0	102435.0	33870.0	746.5	102418.5	26799.5	33542.5	309630.5	41633.5	25868.0	2629471.5	7834.0	99396.0	87381.5	125977.0	135842.0	169044.5	85640.0	159541.0	468626.0
31984.0	57.0	138.0	537.0	18.0	95.5	1129.0	290.5	40.5	663.0	101.0	2113.5	349.0	1.0	662.0	29.5	37.5	168.5	759.5	583.5	304.0	201.0	2.0	301.5	251.0	2.0	674.0	144.0	182.0	436.0	167.5	211.0	1178.0	94.5	654.0	710.0	985.5	418.0	923.0	616.0	1291.5	1071.0
31989.0	3815.0	10075.5	37472.5	1086.5	3920.5	50330.0	31946.5	2351.5	33880.5	5822.5	49344.5	35729.0	221.5	24225.0	3131.5	3739.5	17033.5	23066.5	74226.5	20577.5	13585.0	206.5	42710.0	13598.0	170.5	30716.0	11701.5	16230.5	40629.0	14824.0	10792.5	35353.5	3188.5	53567.0	25608.0	39747.0	18634.5	48550.5	52510.5	77681.0	83902.5
31993.0	132.5	446.0	2250.0	87.0	259.5	3459.0	939.5	76.0	1725.0	286.5	4009.5	1249.0	9.5	1893.0	177.0	104.5	623.5	1930.5	1958.0	993.0	716.0	9.0	1004.5	760.5	8.0	1559.0	467.0	483.0	1482.0	603.5	524.5	2785.5	313.0	2063.5	2462.0	2178.5	1279.5	3176.5	2469.0	3914.0	2912.5
32004.0	1.0	7.0	16.5	0.0	0.0	19.0	0.0	0.0	0.0	1.0	10.5	6.0	0.0	10.0	0.0	0.0	0.0	4.0	6.0	1.0	3.0	0.0	0.0	3.0	0.0	1.5	1.0	10.0	0.0	3.0	1.0	4.0	1.0	1.0	6.0	4.0	2.0	8.0	2.5	1.0	0.0
32011.0	1738.5	4835.5	21773.0	1019.0	3080.0	38536.5	7854.5	449.5	17750.5	4601.0	45012.0	12850.0	121.5	22864.0	1037.5	1424.5	6850.0	26449.0	14198.0	15124.0	7753.5	135.5	15084.0	10947.0	142.0	20066.5	5532.0	7647.0	22414.5	8005.5	5880.5	30138.5	2400.0	20314.5	22522.5	26360.5	14065.5	40620.0	29170.5	56590.0	52078.0
32033.0	2673.5	6650.5	30636.0	1049.5	3524.0	39615.0	15814.5	1810.0	22267.0	3573.0	39874.0	23015.0	151.5	19653.0	6446.0	4351.5	12274.5	19044.0	66651.5	14808.0	7765.0	173.5	15975.0	9486.5	112.5	27474.0	6754.0	7278.5	34562.0	8622.5	10815.5	24468.5	21423.0	23078.5	21024.5	20081.0	12684.5	35331.0	37625.5	41470.0	42398.0
33925.0	15.0	38.5	172.0	6.0	13.0	306.0	88.0	8.5	169.5	29.0	330.5	200.0	2.0	183.5	35.0	17.5	53.5	170.5	185.0	93.5	75.5	15.0	62.0	52.0	2.0	286.0	45.5	28.0	196.5	24.0	88.5	256.5	14.0	131.0	204.5	266.5	47.5	196.5	129.0	389.0	293.0
33958.0	1890.5	5812.0	17707.5	779.5	3832.5	58448.0	12694.0	3280.5	27714.0	2781.0	35238.0	24540.0	246.0	17164.0	11545.5	3155.0	129620.5	12985.5	34637.5	20589.5	11915.0	501.5	17131.5	31068.5	185.5	41048.5	12757.0	8109.0	87888.0	31613.5	31970.0	810313.5	2695.5	25470.5	19839.0	27910.5	12121.5	36099.0	28354.5	47299.0	39263.5
34064.0	180.5	428.0	2148.5	84.5	355.5	3582.0	920.0	45.5	1314.5	244.0	3389.0	1091.0	17.0	2180.0	128.5	82.5	647.0	2212.0	2779.5	1120.0	567.0	5.0	1068.0	684.0	5.5	1353.0	361.0	400.5	1329.0	520.0	380.0	2309.5	382.0	1587.5	2458.0	1933.5	1121.0	3350.0	1751.5	3167.0	2064.0
39724.0	0.0	0.5	24.5	0.0	0.0	9.5	9.0	0.0	5.0	2.0	3.0	0.0	0.0	3.5	0.0	1.0	2.0	1.5	14.5	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.5	0.0	1.0	78.5	0.0	4.0	8.5	1.0	13.0	26.0	0.0	10.0	0.0
39729.0	2.0	35.5	43.0	3.0	4.0	115.0	26.0	4.0	96.0	0.0	621.5	96.0	1.0	17.0	12.0	14.5	27.0	36.0	154.0	169.0	17.0	0.0	398.5	1.0	0.0	86.0	8.0	21.5	71.0	15.0	33.0	202.0	6.0	77.5	79.0	108.0	124.5	45.0	51.5	380.0	122.0
39733.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	5.0	0.0	3.0	0.0	28.0	0.0	0.0
39738.0	1.0	7.0	113.0	1.0	22.0	55.5	7.0	0.0	29.0	3.0	56.0	28.0	1.0	23.0	5.0	9.0	8.0	66.0	26.0	21.0	14.0	0.0	15.0	30.0	0.0	0.0	32.0	22.0	29.0	1.0	22.0	61.0	1.0	21.0	47.0	41.5	167.5	99.0	52.0	137.0	121.0
39740.0	238.0	429.5	4102.0	88.0	408.0	2724.0	1128.0	173.0	1746.5	274.0	2627.5	2129.5	20.0	1001.0	163.0	296.0	1612.5	3864.5	2055.0	1547.0	1364.5	13.0	2052.5	1085.0	16.0	2712.5	546.5	759.5	2747.5	881.5	780.0	4705.5	132.0	4549.0	1309.5	3978.0	1366.5	3785.0	2093.5	9836.5	18003.5
39748.0	113.5	441.0	3384.0	216.0	460.0	2619.5	1525.5	171.0	3447.5	337.5	2384.5	6703.0	18.0	1397.5	131.0	134.0	766.5	2199.0	2484.5	1419.0	464.5	11.0	699.5	455.0	7.5	1278.0	363.5	408.5	3568.0	712.0	12094.0	20821.5	124.5	1982.5	2660.5	4614.0	1734.5	2935.0	3068.0	2972.5	1228.0
39782.0	56.0	224.5	983.0	27.5	94.0	1432.5	327.0	12.5	656.0	111.0	1445.5	519.5	1.5	866.5	76.0	69.0	191.5	749.0	1263.0	383.0	205.0	3.0	584.5	287.5	3.0	807.0	168.5	247.5	646.0	294.5	185.5	1088.5	135.0	704.0	798.0	841.0	481.0	1008.5	956.0	1752.0	931.0
41294.0	2272.5	5660.0	33019.5	1215.0	3008.5	50207.5	10242.0	688.0	20281.5	5205.0	50688.0	14737.5	147.0	26647.0	1873.0	1736.0	9049.5	28598.0	19248.0	15974.5	10044.5	128.0	14626.0	11816.0	109.0	22477.5	6300.5	9084.5	26140.0	9809.0	7087.0	42246.5	3868.0	27047.0	32982.5	33399.0	20578.5	44286.0	31274.5	64144.0	50296.0
41295.0	1489.5	3655.0	19614.5	629.0	1760.0	22055.5	7655.5	1081.5	12142.0	2231.5	27223.5	36675.5	146.0	12955.5	4572.0	1297.5	6665.5	11978.5	17488.5	8180.5	5126.5	65.0	9735.5	6733.0	61.0	12047.5	3908.0	6961.5	15009.5	4781.5	4949.0	17452.5	1256.0	11849.5	12069.0	15406.5	8820.5	24428.0	15366.0	26935.5	25670.5
41297.0	5155.0	11539.0	58703.0	1997.5	4478.0	82902.5	27014.0	1887.5	46553.5	7879.5	84072.5	30877.5	296.5	47064.5	3732.5	5286.0	19441.0	45298.0	56155.0	27499.0	15332.0	288.5	33425.0	22794.5	263.0	47651.5	13662.0	14987.0	58929.5	22010.5	12730.0	60543.0	5254.0	51550.5	46708.0	53926.5	37664.5	67237.0	52959.5	113582.5	95227.5
44746.0	41.0	161.5	448.0	21.0	630.5	1011.5	178.0	18.0	394.5	89.5	1063.5	269.5	0.0	510.0	52.5	54.5	129.0	437.0	318.0	239.5	129.5	0.0	229.5	253.0	6.0	423.5	178.0	222.0	503.5	146.5	145.5	533.0	124.0	430.5	1107.5	685.0	218.0	724.0	564.5	1594.0	1219.0
45401.0	797.5	1867.0	9384.5	403.0	969.0	14047.5	3685.0	449.0	6828.5	1543.5	15242.0	5365.5	45.0	7693.0	629.5	850.5	2989.5	7853.0	7241.0	5109.0	3016.5	39.0	4507.5	3560.5	44.5	8220.5	1955.0	2712.0	9517.0	4978.0	2637.0	13163.5	1004.0	7677.0	9283.0	9691.5	5657.5	13436.0	10544.0	21550.5	13246.0
45404.0	306.0	654.5	3953.5	137.5	433.5	5409.5	1213.5	84.5	3381.5	512.0	5394.5	1326.0	20.5	2737.0	262.5	210.5	844.5	2998.0	3161.5	1552.5	862.0	18.0	1604.5	1210.0	4.5	2350.0	618.0	849.5	2369.5	1135.5	854.0	4229.5	418.0	3301.5	3538.5	3456.0	2329.5	4447.5	3685.0	7107.0	4561.5
46630.0	35.5	40.0	621.5	13.0	19.5	355.0	99.0	26.5	204.0	30.0	283.5	295.0	3.5	142.5	33.0	63.0	40.0	194.5	145.5	91.5	120.0	1.0	109.0	42.0	1.0	332.5	56.5	52.0	1823.0	390.5	41.5	265.5	37.0	182.0	353.5	191.5	145.0	331.0	240.0	327.5	119.0
46659.0	23.0	54.0	196.5	6.0	11.5	631.0	97.5	4.0	193.0	24.0	347.0	83.0	3.0	273.0	6.0	11.5	58.0	179.5	194.0	80.0	41.0	1.0	63.0	47.0	1.0	108.5	27.5	25.5	118.5	32.5	66.0	962.0	32.5	207.5	264.5	166.5	119.5	373.0	137.5	396.5	190.5
49546.0	5633.0	37032.5	54285.5	2270.0	8399.0	100860.5	28660.5	4014.0	46683.0	8715.0	104840.0	41557.0	381.0	47299.0	6340.0	6139.5	24129.0	50808.0	90065.5	36263.5	19758.5	305.5	47598.5	23545.5	343.0	71235.0	15864.5	19955.0	74182.0	18725.0	17775.5	73317.5	5072.0	51648.5	49811.5	61837.5	34268.0	109894.0	65832.5	133820.0	124761.0
53434.0	37.5	93.0	339.0	18.5	62.0	806.5	188.0	15.5	359.0	75.5	774.5	316.5	1.0	436.0	16.5	44.5	178.0	451.5	514.5	225.5	104.0	2.0	254.5	105.5	0.5	327.5	110.0	96.0	149.5	124.0	77.5	593.5	70.0	290.5	533.5	510.5	251.5	545.5	401.0	726.0	694.5
64898.0	244.5	38.0	334.5	9.5	47.5	423.5	99.5	6.0	140.5	37.5	421.0	112.0	2.0	270.0	2.5	17.0	67.0	245.0	348.5	104.5	43.0	4.0	135.5	100.5	0.0	97.5	23.5	56.0	172.0	106.5	136.0	391.5	47.0	251.5	335.0	286.0	140.0	328.5	121.5	402.0	277.5
68298.0	47.0	86.5	577.5	10.5	93.0	1166.0	516.5	43.0	364.0	94.0	1115.5	358.0	2.5	461.5	47.5	72.0	177.0	570.0	559.5	307.5	122.5	0.0	364.0	152.5	3.5	507.5	130.5	118.5	479.5	277.0	107.5	1158.5	44.5	482.0	705.0	628.0	357.5	824.5	1085.5	1200.0	672.0
69277.0	1437.0	3659.5	18759.0	795.0	1980.0	28107.0	7632.5	576.5	11976.0	3000.5	31535.0	10443.5	97.0	14938.0	1118.5	1531.0	6061.0	16179.5	16518.0	10710.0	6111.5	81.5	8741.5	7583.5	98.5	14107.0	3942.5	5287.0	19433.0	6038.5	4350.5	27344.0	2413.0	16371.0	19244.0	21099.0	10734.5	29163.5	21320.5	44807.0	33586.5
69657.0	239.5	989.0	3420.0	137.5	1041.0	8840.5	1973.5	127.0	2286.5	618.5	10321.0	1895.5	19.0	3306.5	267.5	348.5	1036.5	3737.0	3301.0	2149.0	1063.0	27.0	1794.5	1666.5	13.0	2854.5	906.0	1344.0	2912.0	1103.0	1049.0	7373.0	424.0	3678.0	4801.5	3779.5	1639.0	5936.5	3596.0	12390.0	6387.0
69973.0	59.0	80.5	105.0	5.0	62.5	97.0	13.5	10.5	79.5	8.5	147.5	263.0	0.0	34.0	5.0	9.0	24.0	379.5	80.0	163.0	55.0	1.0	31.0	131.0	0.0	49.0	26.0	14.0	133.5	27.0	43.5	152.5	0.0	191.5	195.0	287.0	75.5	117.5	81.0	86.0	119.0
72275.0	936.5	1381.0	4830.5	250.0	769.5	10620.5	2695.5	196.0	6741.0	664.0	8974.5	5411.0	28.5	3902.0	872.5	658.0	1708.5	5526.5	11734.5	2923.0	1388.5	23.0	3003.5	1724.0	27.5	4574.5	1855.5	1677.0	6206.5	1170.5	1540.0	6432.5	769.0	4764.0	4733.5	4447.5	2478.0	8867.0	5543.0	11084.0	9486.0
72276.0	275.0	638.5	3390.0	174.0	562.0	4722.5	1470.5	106.0	2380.0	435.5	4838.0	2310.5	15.5	2506.5	275.0	272.0	1124.5	2760.5	4437.5	1758.5	983.0	22.0	1981.0	945.5	11.0	2234.0	729.0	783.5	2899.0	1080.5	920.0	3820.5	681.0	2487.5	3110.0	2922.0	1742.5	3928.5	3730.5	6121.0	5593.5
72293.0	160.5	480.5	2002.5	81.0	385.5	4063.5	993.0	71.5	1864.5	315.0	4286.5	1211.5	8.5	2374.0	120.0	101.0	608.0	2221.0	2426.5	995.0	508.0	10.5	1318.0	687.0	8.5	1538.0	482.0	793.5	2130.5	723.5	701.5	4625.0	258.5	2042.5	2255.5	2464.0	1429.0	3666.5	1809.5	3537.0	3018.0
72294.0	358.5	3259.0	4569.5	210.5	763.0	8846.5	2970.0	238.0	4879.5	635.5	8431.5	7174.0	28.0	3905.0	304.5	278.0	1946.5	3663.5	4822.0	2143.0	1140.0	27.0	3302.5	2125.5	18.5	3146.5	1048.0	1956.5	4771.0	1713.5	1384.5	5449.0	578.5	3969.0	4193.0	4219.5	3398.0	7178.0	4939.0	8312.5	8902.0
74712.0	551.0	905.5	4424.5	143.5	468.5	7111.5	3485.5	445.5	7172.0	892.0	5593.0	4355.5	29.0	3752.5	300.0	895.0	2732.5	2258.5	7582.0	2888.5	1821.0	25.5	3109.5	1933.0	20.0	4936.0	1550.5	1648.5	5439.0	5131.5	1627.5	4135.5	304.0	4356.5	2566.0	3951.0	2325.0	5721.0	5653.0	11465.5	9495.5
75682.0	1811.0	4653.5	20827.5	772.0	4236.0	29800.5	9787.5	666.0	17390.5	3405.0	35116.5	16025.5	124.5	14499.0	1320.5	1376.5	6233.0	17462.0	19259.5	9961.0	10390.5	90.5	16125.0	13718.5	99.0	23805.5	5502.5	8409.0	22402.0	10575.5	5934.0	30671.0	1608.0	17711.5	17686.0	86550.0	15728.0	37111.0	27089.5	48887.0	51376.0
75787.0	274.5	657.0	3467.5	109.5	741.5	5556.0	1221.0	76.5	2412.0	534.0	5975.0	2410.0	21.5	3196.0	205.5	206.5	790.5	3290.0	3089.5	1537.5	946.5	15.5	1888.0	1184.0	22.0	2764.5	773.0	1022.0	2281.5	1017.0	994.5	4219.5	392.5	2513.5	3579.5	3444.5	1890.0	4675.0	3706.5	5905.5	6442.5
76892.0	1769.5	3267.0	26893.0	564.0	1529.5	20847.0	6288.5	687.0	12262.0	1908.0	21681.0	8926.0	77.5	11669.5	1921.5	1196.0	9039.5	9418.5	26570.5	7286.5	6719.0	93.5	10266.0	5531.0	54.0	13936.0	3681.0	3966.0	15782.0	4870.5	3561.0	13707.0	1621.0	14837.5	10831.0	13504.5	8746.0	16905.5	12457.0	27328.0	25337.5
80864.0	4101.5	9792.5	52937.0	2113.0	30331.0	82439.5	17591.5	1187.5	39575.5	8505.5	98445.5	30565.5	259.0	52426.0	3291.5	3741.5	15888.0	54151.0	45972.0	28398.5	16327.5	297.0	28918.5	20801.0	279.0	41577.5	12983.5	16161.0	47502.0	15625.5	14120.0	68231.0	5775.5	44907.5	54142.5	56287.0	32774.0	76366.5	59726.0	118289.0	91706.5
81850.0	338.5	2938.0	4658.0	146.0	1498.5	5053.0	6121.0	321.0	2957.0	582.0	4489.0	6346.0	46.0	2526.5	350.0	390.5	21344.0	2264.0	9863.5	2255.0	970.0	17.5	8262.5	3136.5	23.0	4731.5	1041.5	863.5	6085.0	2184.0	2495.5	230050.5	414.0	8215.5	3881.0	6710.5	2022.5	4661.0	3831.5	5725.0	8253.5
81852.0	758.5	3723.0	4980.5	321.0	858.5	10951.5	4108.5	461.5	4563.5	1415.0	18597.5	5318.0	36.0	6717.5	10590.0	738.5	4584.5	3678.0	7900.5	3209.0	2315.0	52.0	6416.0	3255.0	35.5	7783.5	2401.0	1787.0	7791.5	3049.0	2107.0	14166.0	423.5	4438.0	5485.5	14707.0	4457.5	19004.0	8304.5	13158.5	15290.0
82115.0	2364.5	5884.0	27997.0	929.5	7873.0	40425.5	12506.5	1153.0	19268.5	3290.0	39070.0	17254.0	136.5	22791.5	2862.5	2042.0	7812.5	20546.0	35041.5	14023.0	7772.0	118.0	14545.0	9067.0	101.0	21472.5	6415.5	7149.0	27341.0	6947.5	5429.0	31075.5	3461.5	26298.0	23471.0	25209.5	14252.0	37432.5	25087.5	50500.5	44439.0
83676.0	533.5	1001.5	3862.0	180.5	382.0	7912.0	3491.5	496.5	4035.5	727.5	4682.0	4920.0	15.5	2295.0	304.0	350.5	1648.0	1826.5	7471.0	2586.5	1433.5	10.0	2500.5	1224.5	18.0	3590.5	988.5	1300.0	5502.5	3566.0	1105.5	3441.0	255.5	3694.5	2595.0	3222.0	1350.5	5236.0	3679.0	12057.0	8296.0
83763.0	13.0	25.5	69.5	1.0	11.5	136.5	53.0	12.0	99.0	7.5	131.5	10150.0	13.5	172.0	23.0	12.5	31.5	79.5	146.0	64.0	20.0	1.0	82.5	36.5	1.0	112.0	66.0	19.0	94.0	46.0	22.0	122.0	4.0	224.5	48.0	114.0	61.0	102.0	108.5	100.0	226.5
83778.0	133.5	332.5	669.0	61.0	681.5	2469.0	1004.0	151.5	1264.5	235.0	1585.0	1663.0	8.5	649.0	106.5	113.0	687.5	556.5	1534.5	2606.0	474.5	11.5	906.0	804.0	5.0	1400.0	350.5	450.0	1808.5	782.5	581.5	916.5	88.5	1769.0	616.0	1462.5	430.0	1432.5	1428.5	2272.0	3785.5
84107.0	99.5	231.5	679.0	35.5	124.0	1344.5	774.5	226.0	587.5	98.0	1526.5	26891.5	13.0	524.5	60.5	325.5	386.5	681.0	881.0	269.0	472.0	5.5	509.5	259.5	2.5	995.0	215.0	250.0	744.0	347.0	688.0	4754.5	70.5	717.5	412.0	17245.5	419.5	1648.0	1951.5	1446.0	3271.0
84566.0	1681.0	2976.0	17230.5	583.0	2479.5	21438.5	8912.5	639.0	11023.0	2104.5	23406.0	12410.5	106.5	13419.0	2950.5	2025.0	7077.0	10464.0	22420.5	6855.0	5515.5	89.0	7852.5	6399.5	90.0	16132.0	4866.5	5704.5	22364.0	4641.0	3685.5	15032.5	1065.0	18940.5	13701.5	14766.0	7535.0	20062.5	19314.0	28370.5	23213.0
84642.0	706.5	1544.5	6695.5	377.0	780.5	9972.5	3048.5	540.0	8815.0	906.0	10143.0	98733.0	79.5	5577.5	1859.5	1029.5	4717.5	5473.5	13609.0	4701.0	1926.0	49.5	9128.5	2995.5	41.5	5427.5	3214.0	3566.5	9331.5	1394.0	2005.0	8010.0	800.5	5302.0	4916.5	6313.0	3146.0	9507.5	8099.0	10189.5	24185.0
84994.0	73.0	196.0	989.5	52.5	137.0	1321.0	633.5	42.0	805.0	176.0	1123.0	555.5	5.0	738.5	43.5	114.5	357.5	706.0	1158.5	522.0	216.5	3.0	416.5	456.5	4.5	593.0	179.0	370.5	1032.0	632.0	303.0	1248.0	63.0	893.5	726.0	855.0	453.0	1465.0	972.0	2365.5	1500.5
